key_0,actual,predicted,age,income,membership_duration,amount_spent,offer,difficulty,duration,reward,web,email,social,mobile,offer_type = _bogo,offer_type = _discount,offer_type = _informational,gender = _F,gender = _M,gender = _O
10356,1.0,1.0,30,51000.0,237,17.95,3,0,4,0,1,1,0,1,0,0,1,1,0,0
16297,1.0,0.0,74,71000.0,163,15.75,2,10,5,10,1,1,1,1,1,0,0,0,1,0
6327,0.0,1.0,79,102000.0,984,28.78,3,0,4,0,1,1,0,1,0,0,1,0,1,0
5647,1.0,0.0,63,85000.0,57,15.52,4,5,7,5,1,1,0,1,1,0,0,1,0,0
13787,0.0,0.0,58,44000.0,167,1.34,10,10,7,2,1,1,0,1,0,1,0,0,1,0
1463,1.0,1.0,83,52000.0,512,29.46,6,7,7,3,1,1,1,1,0,1,0,0,1,0
3860,0.0,0.0,25,73000.0,219,8.55,2,10,5,10,1,1,1,1,1,0,0,0,1,0
5933,0.0,0.0,63,76000.0,755,31.53,5,20,10,5,1,1,0,0,0,1,0,1,0,0
8231,1.0,1.0,62,63000.0,570,2.44,8,0,3,0,0,1,1,1,0,0,1,0,1,0
13801,0.0,0.0,67,36000.0,255,1.48,1,10,7,10,0,1,1,1,1,0,0,1,0,0
20735,1.0,1.0,50,95000.0,579,38.85,7,10,10,2,1,1,1,1,0,1,0,1,0,0
551,0.0,0.0,44,51000.0,599,5.45,5,20,10,5,1,1,0,0,0,1,0,0,1,0
1301,0.0,0.0,24,53000.0,127,2.88,5,20,10,5,1,1,0,0,0,1,0,1,0,0
6158,0.0,0.0,55,31000.0,252,3.13,6,7,7,3,1,1,1,1,0,1,0,0,1,0
2011,0.0,0.0,24,72000.0,92,2.9,4,5,7,5,1,1,0,1,1,0,0,0,1,0
246,0.0,0.0,26,35000.0,251,2.32,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2141,1.0,1.0,73,106000.0,562,23.38,7,10,10,2,1,1,1,1,0,1,0,1,0,0
12100,1.0,0.0,67,60000.0,128,19.03,6,7,7,3,1,1,1,1,0,1,0,1,0,0
7012,0.0,1.0,50,95000.0,1023,16.71,3,0,4,0,1,1,0,1,0,0,1,1,0,0
15658,0.0,0.0,64,60000.0,1273,3.16,2,10,5,10,1,1,1,1,1,0,0,1,0,0
5260,1.0,0.0,42,78000.0,313,17.33,1,10,7,10,0,1,1,1,1,0,0,0,1,0
10413,0.0,0.0,67,116000.0,282,41.16,5,20,10,5,1,1,0,0,0,1,0,1,0,0
8045,0.0,0.0,65,38000.0,1001,5.85,4,5,7,5,1,1,0,1,1,0,0,0,1,0
1054,0.0,0.0,30,35000.0,143,4.88,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2843,0.0,0.0,36,33000.0,309,1.45,5,20,10,5,1,1,0,0,0,1,0,0,1,0
16782,0.0,0.0,45,58000.0,245,24.64,4,5,7,5,1,1,0,1,1,0,0,0,1,0
18150,0.0,0.0,51,35000.0,294,5.59,5,20,10,5,1,1,0,0,0,1,0,0,1,0
1998,0.0,0.0,52,52000.0,195,19.64,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6348,0.0,0.0,55,39000.0,236,2.17,3,0,4,0,1,1,0,1,0,0,1,1,0,0
13594,0.0,1.0,62,83000.0,766,27.06,6,7,7,3,1,1,1,1,0,1,0,1,0,0
2647,0.0,0.0,64,55000.0,825,2.41,9,5,5,5,1,1,1,1,1,0,0,0,1,0
1747,1.0,1.0,60,115000.0,464,38.59,7,10,10,2,1,1,1,1,0,1,0,1,0,0
3785,0.0,1.0,56,74000.0,647,15.86,1,10,7,10,0,1,1,1,1,0,0,0,1,0
16354,0.0,0.0,66,44000.0,114,0.87,5,20,10,5,1,1,0,0,0,1,0,0,1,0
9931,0.0,0.0,18,34000.0,187,2.8200000000000003,4,5,7,5,1,1,0,1,1,0,0,0,1,0
8799,1.0,0.0,61,61000.0,355,21.81,9,5,5,5,1,1,1,1,1,0,0,1,0,0
8136,1.0,1.0,70,96000.0,789,17.61,1,10,7,10,0,1,1,1,1,0,0,1,0,0
7155,1.0,0.0,60,57000.0,69,10.35,7,10,10,2,1,1,1,1,0,1,0,0,0,1
10447,0.0,0.0,61,76000.0,848,21.39,5,20,10,5,1,1,0,0,0,1,0,1,0,0
6405,0.0,0.0,35,69000.0,116,3.12,2,10,5,10,1,1,1,1,1,0,0,0,1,0
18747,0.0,0.0,31,58000.0,1493,3.78,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7355,0.0,0.0,61,32000.0,87,2.38,2,10,5,10,1,1,1,1,1,0,0,0,1,0
2785,0.0,0.0,52,68000.0,173,0.67,5,20,10,5,1,1,0,0,0,1,0,0,1,0
12555,1.0,0.0,81,91000.0,187,21.89,6,7,7,3,1,1,1,1,0,1,0,1,0,0
18039,0.0,0.0,28,65000.0,23,3.52,7,10,10,2,1,1,1,1,0,1,0,1,0,0
8634,1.0,1.0,31,36000.0,1064,13.28,6,7,7,3,1,1,1,1,0,1,0,0,1,0
14366,1.0,1.0,53,97000.0,930,20.68,7,10,10,2,1,1,1,1,0,1,0,0,1,0
12190,0.0,0.0,32,50000.0,1565,0.5,2,10,5,10,1,1,1,1,1,0,0,1,0,0
18637,1.0,0.0,26,72000.0,112,8.1,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10601,0.0,0.0,63,76000.0,1472,15.63,5,20,10,5,1,1,0,0,0,1,0,1,0,0
16314,0.0,0.0,34,46000.0,295,0.8300000000000001,10,10,7,2,1,1,0,1,0,1,0,0,1,0
19994,1.0,1.0,51,86000.0,813,29.9,1,10,7,10,0,1,1,1,1,0,0,0,1,0
7716,0.0,0.0,22,55000.0,1451,2.41,9,5,5,5,1,1,1,1,1,0,0,0,1,0
16450,0.0,1.0,70,75000.0,82,38.34,8,0,3,0,0,1,1,1,0,0,1,0,1,0
10721,0.0,0.0,53,53000.0,474,0.7000000000000001,2,10,5,10,1,1,1,1,1,0,0,0,1,0
8974,0.0,0.0,50,37000.0,1626,1.46,5,20,10,5,1,1,0,0,0,1,0,0,1,0
6037,0.0,0.0,54,45000.0,333,4.35,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9617,0.0,0.0,57,55000.0,13,1.2,4,5,7,5,1,1,0,1,1,0,0,0,1,0
14668,1.0,1.0,46,100000.0,341,18.59,3,0,4,0,1,1,0,1,0,0,1,1,0,0
11762,0.0,0.0,26,42000.0,5,1.03,3,0,4,0,1,1,0,1,0,0,1,0,1,0
1436,0.0,0.0,20,39000.0,233,1.54,4,5,7,5,1,1,0,1,1,0,0,1,0,0
11763,0.0,0.0,50,63000.0,245,0.36,5,20,10,5,1,1,0,0,0,1,0,1,0,0
18957,0.0,0.0,78,43000.0,328,4.31,9,5,5,5,1,1,1,1,1,0,0,1,0,0
11677,1.0,1.0,53,70000.0,87,12.26,3,0,4,0,1,1,0,1,0,0,1,1,0,0
14364,1.0,0.0,40,72000.0,846,20.74,5,20,10,5,1,1,0,0,0,1,0,1,0,0
15064,0.0,0.0,27,41000.0,772,4.18,5,20,10,5,1,1,0,0,0,1,0,0,1,0
16055,0.0,0.0,52,58000.0,273,9.09,4,5,7,5,1,1,0,1,1,0,0,1,0,0
7932,0.0,0.0,45,30000.0,92,1.3,4,5,7,5,1,1,0,1,1,0,0,0,1,0
4502,1.0,0.0,57,83000.0,160,19.51,10,10,7,2,1,1,0,1,0,1,0,0,1,0
17957,1.0,1.0,50,76000.0,976,25.6,2,10,5,10,1,1,1,1,1,0,0,0,0,1
1841,1.0,1.0,47,54000.0,140,14.35,8,0,3,0,0,1,1,1,0,0,1,0,1,0
213,0.0,0.0,42,62000.0,123,2.0,7,10,10,2,1,1,1,1,0,1,0,0,1,0
19471,0.0,0.0,67,58000.0,95,0.8200000000000001,3,0,4,0,1,1,0,1,0,0,1,0,1,0
11343,0.0,0.0,29,60000.0,182,4.33,2,10,5,10,1,1,1,1,1,0,0,0,1,0
13372,0.0,0.0,25,63000.0,6,4.07,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7638,0.0,0.0,25,53000.0,314,0.45,4,5,7,5,1,1,0,1,1,0,0,0,1,0
1084,1.0,1.0,58,77000.0,218,18.76,7,10,10,2,1,1,1,1,0,1,0,1,0,0
1070,1.0,1.0,70,78000.0,267,31.44,6,7,7,3,1,1,1,1,0,1,0,1,0,0
16363,1.0,0.0,45,54000.0,273,21.67,1,10,7,10,0,1,1,1,1,0,0,1,0,0
12518,0.0,0.0,28,74000.0,1193,0.6000000000000001,5,20,10,5,1,1,0,0,0,1,0,0,1,0
3145,0.0,0.0,44,90000.0,291,25.24,4,5,7,5,1,1,0,1,1,0,0,0,1,0
15173,0.0,0.0,23,73000.0,1523,1.94,1,10,7,10,0,1,1,1,1,0,0,0,1,0
168,1.0,1.0,39,67000.0,221,18.97,7,10,10,2,1,1,1,1,0,1,0,1,0,0
6482,0.0,0.0,67,44000.0,297,1.38,4,5,7,5,1,1,0,1,1,0,0,0,1,0
19109,1.0,1.0,68,109000.0,293,20.78,7,10,10,2,1,1,1,1,0,1,0,1,0,0
17396,0.0,0.0,33,48000.0,237,6.05,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3216,0.0,0.0,26,63000.0,234,6.77,10,10,7,2,1,1,0,1,0,1,0,0,1,0
2874,0.0,0.0,61,110000.0,278,50.08,5,20,10,5,1,1,0,0,0,1,0,1,0,0
8656,0.0,0.0,54,37000.0,110,4.85,10,10,7,2,1,1,0,1,0,1,0,0,1,0
8018,0.0,1.0,66,46000.0,96,11.46,6,7,7,3,1,1,1,1,0,1,0,0,1,0
7508,0.0,0.0,67,85000.0,951,30.7,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5240,0.0,1.0,70,89000.0,766,36.73,2,10,5,10,1,1,1,1,1,0,0,1,0,0
13061,0.0,0.0,69,45000.0,131,0.6000000000000001,2,10,5,10,1,1,1,1,1,0,0,0,1,0
5895,1.0,1.0,42,33000.0,564,4.44,3,0,4,0,1,1,0,1,0,0,1,1,0,0
11179,0.0,0.0,25,58000.0,216,0.8200000000000001,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15581,1.0,1.0,64,60000.0,152,18.3,7,10,10,2,1,1,1,1,0,1,0,1,0,0
15085,1.0,0.0,49,64000.0,1203,10.99,1,10,7,10,0,1,1,1,1,0,0,0,0,1
11583,0.0,0.0,47,74000.0,196,3.86,2,10,5,10,1,1,1,1,1,0,0,0,1,0
1455,0.0,1.0,58,95000.0,276,22.86,6,7,7,3,1,1,1,1,0,1,0,1,0,0
891,0.0,0.0,38,33000.0,114,4.93,2,10,5,10,1,1,1,1,1,0,0,0,1,0
2617,0.0,0.0,58,63000.0,1661,0.24,2,10,5,10,1,1,1,1,1,0,0,0,1,0
3629,0.0,0.0,71,35000.0,749,0.11,7,10,10,2,1,1,1,1,0,1,0,1,0,0
11994,1.0,1.0,24,38000.0,221,7.37,8,0,3,0,0,1,1,1,0,0,1,0,1,0
12705,1.0,1.0,65,99000.0,666,27.03,7,10,10,2,1,1,1,1,0,1,0,1,0,0
12253,0.0,0.0,37,66000.0,711,5.52,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6369,0.0,0.0,20,31000.0,166,2.08,5,20,10,5,1,1,0,0,0,1,0,0,1,0
11707,0.0,0.0,54,93000.0,301,16.04,5,20,10,5,1,1,0,0,0,1,0,1,0,0
20391,0.0,0.0,51,68000.0,1452,0.94,1,10,7,10,0,1,1,1,1,0,0,0,1,0
18884,1.0,1.0,60,65000.0,326,13.39,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2230,1.0,1.0,69,83000.0,1033,24.38,3,0,4,0,1,1,0,1,0,0,1,1,0,0
17413,0.0,0.0,75,56000.0,1586,2.66,2,10,5,10,1,1,1,1,1,0,0,0,1,0
3315,1.0,1.0,65,75000.0,925,11.61,6,7,7,3,1,1,1,1,0,1,0,0,1,0
702,0.0,0.0,84,77000.0,182,28.51,5,20,10,5,1,1,0,0,0,1,0,1,0,0
7310,0.0,0.0,56,73000.0,187,1.03,6,7,7,3,1,1,1,1,0,1,0,0,1,0
3891,0.0,0.0,66,72000.0,1268,7.1,4,5,7,5,1,1,0,1,1,0,0,0,1,0
2590,1.0,1.0,55,53000.0,934,7.27,9,5,5,5,1,1,1,1,1,0,0,0,1,0
15458,1.0,0.0,72,76000.0,142,15.61,4,5,7,5,1,1,0,1,1,0,0,1,0,0
4344,1.0,1.0,59,77000.0,1006,12.5,6,7,7,3,1,1,1,1,0,1,0,1,0,0
1433,0.0,0.0,59,111000.0,896,23.13,4,5,7,5,1,1,0,1,1,0,0,1,0,0
3368,0.0,0.0,64,57000.0,348,1.02,2,10,5,10,1,1,1,1,1,0,0,0,1,0
20472,1.0,1.0,31,59000.0,97,2.02,8,0,3,0,0,1,1,1,0,0,1,0,1,0
4982,0.0,0.0,48,37000.0,45,3.99,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15230,0.0,0.0,64,38000.0,305,5.78,5,20,10,5,1,1,0,0,0,1,0,0,1,0
14551,0.0,0.0,69,79000.0,264,13.05,10,10,7,2,1,1,0,1,0,1,0,1,0,0
2247,1.0,1.0,53,95000.0,637,35.4,9,5,5,5,1,1,1,1,1,0,0,1,0,0
11239,1.0,1.0,49,73000.0,867,23.31,3,0,4,0,1,1,0,1,0,0,1,1,0,0
9436,0.0,0.0,22,48000.0,1054,33.6,2,10,5,10,1,1,1,1,1,0,0,0,1,0
4122,0.0,0.0,78,62000.0,1477,9.93,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9679,0.0,0.0,20,37000.0,356,1.57,4,5,7,5,1,1,0,1,1,0,0,0,1,0
4469,0.0,0.0,82,44000.0,62,3.23,7,10,10,2,1,1,1,1,0,1,0,0,1,0
6587,0.0,0.0,34,55000.0,718,0.73,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3987,0.0,0.0,72,100000.0,34,27.69,1,10,7,10,0,1,1,1,1,0,0,0,1,0
18297,1.0,1.0,50,86000.0,657,29.73,10,10,7,2,1,1,0,1,0,1,0,1,0,0
8676,1.0,1.0,74,63000.0,315,14.52,3,0,4,0,1,1,0,1,0,0,1,1,0,0
4836,1.0,0.0,57,104000.0,935,22.55,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9357,1.0,1.0,77,90000.0,1596,34.77,6,7,7,3,1,1,1,1,0,1,0,1,0,0
18487,0.0,1.0,59,53000.0,820,18.27,1,10,7,10,0,1,1,1,1,0,0,0,1,0
5901,0.0,0.0,70,36000.0,82,1.56,4,5,7,5,1,1,0,1,1,0,0,0,1,0
13883,0.0,0.0,64,32000.0,859,2.87,10,10,7,2,1,1,0,1,0,1,0,0,1,0
1565,0.0,1.0,87,58000.0,897,20.7,2,10,5,10,1,1,1,1,1,0,0,1,0,0
694,1.0,0.0,71,95000.0,841,16.32,1,10,7,10,0,1,1,1,1,0,0,0,1,0
5377,0.0,0.0,65,74000.0,296,1.5,6,7,7,3,1,1,1,1,0,1,0,0,1,0
19522,0.0,0.0,53,88000.0,254,17.87,10,10,7,2,1,1,0,1,0,1,0,1,0,0
2960,0.0,0.0,59,80000.0,125,14.96,10,10,7,2,1,1,0,1,0,1,0,1,0,0
16550,0.0,0.0,35,39000.0,359,3.58,7,10,10,2,1,1,1,1,0,1,0,1,0,0
811,0.0,0.0,61,68000.0,152,10.22,1,10,7,10,0,1,1,1,1,0,0,0,1,0
2182,1.0,1.0,62,40000.0,683,13.31,7,10,10,2,1,1,1,1,0,1,0,1,0,0
18546,0.0,0.0,71,32000.0,800,12.96,10,10,7,2,1,1,0,1,0,1,0,1,0,0
12445,0.0,0.0,69,43000.0,144,0.56,9,5,5,5,1,1,1,1,1,0,0,1,0,0
14970,0.0,0.0,32,60000.0,61,0.5,1,10,7,10,0,1,1,1,1,0,0,0,1,0
4084,1.0,0.0,92,38000.0,168,0.41,3,0,4,0,1,1,0,1,0,0,1,0,1,0
14423,0.0,0.0,51,43000.0,138,0.39,9,5,5,5,1,1,1,1,1,0,0,0,1,0
8440,0.0,0.0,58,47000.0,5,9.41,1,10,7,10,0,1,1,1,1,0,0,1,0,0
18134,1.0,0.0,58,100000.0,350,33.11,6,7,7,3,1,1,1,1,0,1,0,1,0,0
20356,0.0,0.0,54,107000.0,541,26.15,5,20,10,5,1,1,0,0,0,1,0,1,0,0
1604,0.0,0.0,20,75000.0,90,1.2,4,5,7,5,1,1,0,1,1,0,0,0,1,0
17402,1.0,1.0,55,53000.0,538,16.17,7,10,10,2,1,1,1,1,0,1,0,0,1,0
5860,0.0,1.0,30,69000.0,122,21.79,3,0,4,0,1,1,0,1,0,0,1,1,0,0
19122,0.0,0.0,20,63000.0,276,4.64,5,20,10,5,1,1,0,0,0,1,0,1,0,0
19528,0.0,0.0,30,58000.0,768,12.43,4,5,7,5,1,1,0,1,1,0,0,1,0,0
15919,0.0,0.0,57,62000.0,191,3.71,9,5,5,5,1,1,1,1,1,0,0,0,1,0
866,1.0,1.0,48,65000.0,1103,13.1,10,10,7,2,1,1,0,1,0,1,0,0,1,0
749,0.0,1.0,71,74000.0,1056,20.01,6,7,7,3,1,1,1,1,0,1,0,1,0,0
8780,1.0,1.0,36,47000.0,190,8.97,9,5,5,5,1,1,1,1,1,0,0,1,0,0
2684,0.0,0.0,40,30000.0,139,2.81,9,5,5,5,1,1,1,1,1,0,0,0,1,0
2301,1.0,1.0,86,90000.0,789,30.27,1,10,7,10,0,1,1,1,1,0,0,0,1,0
15259,1.0,1.0,61,112000.0,752,34.32,2,10,5,10,1,1,1,1,1,0,0,1,0,0
3253,1.0,1.0,68,90000.0,589,14.1,8,0,3,0,0,1,1,1,0,0,1,0,1,0
1869,0.0,0.0,49,67000.0,297,6.78,5,20,10,5,1,1,0,0,0,1,0,0,1,0
15122,1.0,1.0,36,73000.0,611,19.79,8,0,3,0,0,1,1,1,0,0,1,1,0,0
15936,0.0,0.0,43,36000.0,168,9.18,10,10,7,2,1,1,0,1,0,1,0,0,1,0
15625,1.0,0.0,56,87000.0,164,20.28,5,20,10,5,1,1,0,0,0,1,0,0,1,0
3095,0.0,0.0,74,49000.0,280,9.11,4,5,7,5,1,1,0,1,1,0,0,0,1,0
1732,1.0,1.0,64,76000.0,235,17.33,8,0,3,0,0,1,1,1,0,0,1,1,0,0
12199,0.0,0.0,61,60000.0,1472,2.45,2,10,5,10,1,1,1,1,1,0,0,1,0,0
14186,0.0,0.0,67,59000.0,1781,5.96,10,10,7,2,1,1,0,1,0,1,0,0,1,0
14432,1.0,1.0,33,75000.0,574,2.25,8,0,3,0,0,1,1,1,0,0,1,0,1,0
13826,0.0,1.0,57,57000.0,745,17.34,1,10,7,10,0,1,1,1,1,0,0,0,1,0
14649,1.0,1.0,71,66000.0,895,18.92,8,0,3,0,0,1,1,1,0,0,1,0,1,0
7064,0.0,0.0,66,38000.0,296,8.38,6,7,7,3,1,1,1,1,0,1,0,0,1,0
2507,0.0,0.0,51,54000.0,146,15.2,4,5,7,5,1,1,0,1,1,0,0,0,1,0
17805,1.0,1.0,81,89000.0,1248,29.94,9,5,5,5,1,1,1,1,1,0,0,1,0,0
10278,0.0,0.0,37,50000.0,237,1.63,2,10,5,10,1,1,1,1,1,0,0,0,1,0
6245,0.0,0.0,64,65000.0,138,1.09,5,20,10,5,1,1,0,0,0,1,0,0,1,0
4325,0.0,0.0,43,45000.0,74,2.09,5,20,10,5,1,1,0,0,0,1,0,0,1,0
19910,0.0,0.0,47,62000.0,215,3.83,2,10,5,10,1,1,1,1,1,0,0,0,1,0
9824,0.0,1.0,50,98000.0,744,26.3,10,10,7,2,1,1,0,1,0,1,0,0,1,0
10697,0.0,0.0,58,71000.0,1717,5.78,5,20,10,5,1,1,0,0,0,1,0,0,1,0
15021,0.0,0.0,42,30000.0,11,2.21,5,20,10,5,1,1,0,0,0,1,0,0,1,0
8375,0.0,0.0,26,67000.0,360,1.28,4,5,7,5,1,1,0,1,1,0,0,0,1,0
13326,0.0,0.0,85,71000.0,11,14.44,4,5,7,5,1,1,0,1,1,0,0,1,0,0
4992,1.0,1.0,26,54000.0,143,25.21,8,0,3,0,0,1,1,1,0,0,1,1,0,0
9435,0.0,1.0,55,86000.0,476,22.13,4,5,7,5,1,1,0,1,1,0,0,0,1,0
8392,0.0,0.0,26,37000.0,289,1.46,10,10,7,2,1,1,0,1,0,1,0,1,0,0
19171,0.0,0.0,37,43000.0,325,1.77,9,5,5,5,1,1,1,1,1,0,0,0,1,0
2798,0.0,0.0,72,40000.0,306,2.85,2,10,5,10,1,1,1,1,1,0,0,1,0,0
1017,0.0,1.0,51,91000.0,451,28.59,2,10,5,10,1,1,1,1,1,0,0,1,0,0
12235,0.0,0.0,44,35000.0,554,7.72,5,20,10,5,1,1,0,0,0,1,0,1,0,0
1480,0.0,0.0,56,52000.0,105,0.8,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12837,1.0,1.0,70,74000.0,724,21.38,8,0,3,0,0,1,1,1,0,0,1,0,1,0
18482,0.0,0.0,44,37000.0,210,2.11,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10039,0.0,0.0,76,54000.0,72,1.57,6,7,7,3,1,1,1,1,0,1,0,0,1,0
14847,0.0,0.0,44,67000.0,304,3.96,2,10,5,10,1,1,1,1,1,0,0,0,1,0
5322,1.0,0.0,40,51000.0,152,13.9,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6789,0.0,0.0,68,33000.0,481,3.73,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5816,0.0,0.0,80,55000.0,1806,6.82,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6135,0.0,0.0,26,70000.0,19,3.16,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7632,0.0,0.0,72,32000.0,592,3.81,10,10,7,2,1,1,0,1,0,1,0,0,1,0
14550,0.0,1.0,69,79000.0,264,13.05,6,7,7,3,1,1,1,1,0,1,0,1,0,0
15731,0.0,0.0,42,47000.0,18,1.73,7,10,10,2,1,1,1,1,0,1,0,0,1,0
14744,0.0,0.0,70,41000.0,330,3.86,6,7,7,3,1,1,1,1,0,1,0,0,1,0
14082,1.0,0.0,67,85000.0,125,29.69,2,10,5,10,1,1,1,1,1,0,0,1,0,0
5462,0.0,0.0,58,40000.0,1605,0.65,4,5,7,5,1,1,0,1,1,0,0,0,1,0
1827,1.0,0.0,70,73000.0,203,22.35,6,7,7,3,1,1,1,1,0,1,0,0,1,0
17597,1.0,1.0,73,69000.0,452,16.36,7,10,10,2,1,1,1,1,0,1,0,0,1,0
15962,1.0,0.0,40,91000.0,1248,13.16,1,10,7,10,0,1,1,1,1,0,0,0,1,0
18090,1.0,1.0,28,57000.0,256,15.04,8,0,3,0,0,1,1,1,0,0,1,1,0,0
2670,0.0,0.0,92,61000.0,201,6.28,10,10,7,2,1,1,0,1,0,1,0,0,1,0
5958,0.0,0.0,83,54000.0,87,16.99,5,20,10,5,1,1,0,0,0,1,0,0,1,0
20006,0.0,0.0,28,39000.0,146,5.05,10,10,7,2,1,1,0,1,0,1,0,0,1,0
6840,0.0,0.0,30,47000.0,297,0.19,10,10,7,2,1,1,0,1,0,1,0,1,0,0
6207,0.0,1.0,74,53000.0,199,12.25,7,10,10,2,1,1,1,1,0,1,0,1,0,0
2072,1.0,1.0,40,78000.0,485,23.28,2,10,5,10,1,1,1,1,1,0,0,1,0,0
16673,1.0,1.0,42,55000.0,825,10.25,9,5,5,5,1,1,1,1,1,0,0,0,1,0
2907,0.0,0.0,35,57000.0,1716,7.66,1,10,7,10,0,1,1,1,1,0,0,1,0,0
8126,0.0,0.0,39,45000.0,149,2.24,7,10,10,2,1,1,1,1,0,1,0,1,0,0
3908,1.0,1.0,61,73000.0,523,26.07,2,10,5,10,1,1,1,1,1,0,0,1,0,0
12489,1.0,1.0,67,67000.0,690,34.21,7,10,10,2,1,1,1,1,0,1,0,1,0,0
16284,0.0,1.0,98,65000.0,203,8.49,3,0,4,0,1,1,0,1,0,0,1,1,0,0
13953,1.0,1.0,49,47000.0,612,10.6,2,10,5,10,1,1,1,1,1,0,0,0,1,0
19067,0.0,0.0,58,103000.0,153,31.3,1,10,7,10,0,1,1,1,1,0,0,0,1,0
14449,1.0,0.0,27,33000.0,17,6.49,3,0,4,0,1,1,0,1,0,0,1,0,1,0
19881,0.0,0.0,64,40000.0,493,2.19,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12695,0.0,0.0,36,67000.0,302,3.19,10,10,7,2,1,1,0,1,0,1,0,1,0,0
17033,0.0,1.0,84,109000.0,342,23.76,9,5,5,5,1,1,1,1,1,0,0,1,0,0
15803,0.0,0.0,56,108000.0,679,27.62,3,0,4,0,1,1,0,1,0,0,1,1,0,0
13764,0.0,1.0,51,86000.0,801,16.03,10,10,7,2,1,1,0,1,0,1,0,1,0,0
8563,1.0,1.0,46,68000.0,1650,12.49,7,10,10,2,1,1,1,1,0,1,0,0,1,0
15241,0.0,0.0,59,36000.0,314,1.88,5,20,10,5,1,1,0,0,0,1,0,1,0,0
16869,1.0,1.0,59,96000.0,1022,29.08,8,0,3,0,0,1,1,1,0,0,1,1,0,0
15302,0.0,0.0,66,50000.0,29,1.81,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15093,0.0,0.0,19,61000.0,1498,54.8,5,20,10,5,1,1,0,0,0,1,0,0,1,0
10140,0.0,0.0,48,96000.0,173,21.2,10,10,7,2,1,1,0,1,0,1,0,1,0,0
3609,1.0,1.0,77,94000.0,345,21.34,8,0,3,0,0,1,1,1,0,0,1,0,1,0
5480,0.0,0.0,94,50000.0,1082,1.74,5,20,10,5,1,1,0,0,0,1,0,0,1,0
8428,1.0,1.0,33,74000.0,915,16.75,8,0,3,0,0,1,1,1,0,0,1,0,1,0
8395,1.0,1.0,76,85000.0,305,27.66,9,5,5,5,1,1,1,1,1,0,0,1,0,0
13035,0.0,1.0,57,106000.0,832,20.63,6,7,7,3,1,1,1,1,0,1,0,1,0,0
290,0.0,0.0,71,30000.0,127,1.61,10,10,7,2,1,1,0,1,0,1,0,0,1,0
16611,1.0,1.0,75,97000.0,779,50.3,7,10,10,2,1,1,1,1,0,1,0,0,1,0
14584,0.0,0.0,53,112000.0,367,40.1,1,10,7,10,0,1,1,1,1,0,0,1,0,0
16708,0.0,0.0,38,39000.0,1710,7.62,10,10,7,2,1,1,0,1,0,1,0,1,0,0
18048,1.0,1.0,67,92000.0,1542,19.58,7,10,10,2,1,1,1,1,0,1,0,0,1,0
16732,0.0,0.0,38,55000.0,327,7.25,2,10,5,10,1,1,1,1,1,0,0,0,1,0
7291,0.0,0.0,53,61000.0,263,8.88,4,5,7,5,1,1,0,1,1,0,0,1,0,0
18728,0.0,0.0,31,43000.0,345,6.88,6,7,7,3,1,1,1,1,0,1,0,0,1,0
7278,0.0,0.0,51,110000.0,122,27.32,2,10,5,10,1,1,1,1,1,0,0,1,0,0
15595,0.0,0.0,39,37000.0,214,4.09,4,5,7,5,1,1,0,1,1,0,0,0,1,0
11565,1.0,1.0,74,92000.0,957,26.79,10,10,7,2,1,1,0,1,0,1,0,1,0,0
4933,1.0,1.0,42,57000.0,1666,1.8,8,0,3,0,0,1,1,1,0,0,1,0,1,0
9372,0.0,1.0,61,119000.0,563,34.19,1,10,7,10,0,1,1,1,1,0,0,1,0,0
14176,0.0,0.0,74,39000.0,64,0.58,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7433,1.0,1.0,57,106000.0,1014,28.25,1,10,7,10,0,1,1,1,1,0,0,0,1,0
12506,0.0,0.0,60,55000.0,1,1.12,9,5,5,5,1,1,1,1,1,0,0,0,1,0
15616,1.0,1.0,68,93000.0,517,42.58,9,5,5,5,1,1,1,1,1,0,0,1,0,0
420,0.0,0.0,76,34000.0,43,70.19,10,10,7,2,1,1,0,1,0,1,0,1,0,0
